,Hotel Name,Rating,Rating Group,Free WiFi,Airport Shuttle,Distance From Airport,Restaurant,Private Parking,Bar,Non Smoking Rooms,Pet Friendly,Elevator
330,Hotel Masaccio,7.6,3.0,True,False,5.8,True,False,True,False,True,False
331,Exe Domus Aurea,8.4,3.0,False,False,13.9,False,False,False,True,False,True
332,Hotel Delle Nazioni,8.1,3.0,True,False,4.6,False,True,True,True,False,True
333,B&B La Cittadella,8.7,3.0,True,False,4.2,False,True,False,True,False,False
334,beautiful house in Venice,8.8,3.0,True,False,6.9,False,False,False,True,False,False
335,Garibaldi 136,9.1,3.0,True,False,3.2,False,True,False,True,False,True
336,Villa Tolomei Hotel & Resort,8.3,3.0,True,False,5.1,False,True,True,True,True,False
337,Hotel Nazionale,8.9,3.0,True,False,14.7,True,False,True,True,False,False
338,Stella Marina 2,9.6,3.0,True,False,8.7,False,False,False,True,False,False
339,Magenta Superior Del Grande 51,8.0,3.0,True,True,14.0,False,False,False,True,False,True
340,Pergola35,9.7,3.0,True,True,5.8,False,True,False,True,False,False
341,Hotel dalla Mora,8.6,3.0,True,False,7.7,False,False,False,True,True,False
342,Pietre Dure,8.2,3.0,True,False,5.2,False,False,False,True,False,False
343,Locanda Della Musica,9.1,3.0,True,False,4.8,False,True,False,True,True,False
344,DIMORA SANTA CHIARA,9.7,3.0,True,False,4.5,False,True,False,True,False,True
345,Ibis Styles Napoli Garibaldi,8.1,3.0,False,False,3.2,False,True,True,True,True,False
346,Le Meraviglie Di Napoli,9.4,3.0,True,True,2.6,False,True,False,True,False,True
347,Flower Garden Hotel,8.1,3.0,True,True,13.7,False,True,False,True,False,False
348,Black Rooms Colosseo,8.8,3.0,True,True,12.5,False,False,False,True,False,True
349,B&B Prestigia Rooms,8.3,3.0,True,True,5.4,False,True,True,True,True,False
350,Granda Sweet Suites,8.3,3.0,True,False,8.0,False,False,False,True,True,False
351,Profumo Maison d'Hôtes,8.7,3.0,True,True,12.6,False,False,False,True,False,False
352,DormiRoma - Cedro 21 Apartments,8.5,3.0,True,True,14.3,False,False,False,True,True,False
353,Napoli Centro Suite e Spa,9.5,3.0,True,True,4.9,False,True,True,True,False,True
354,Hotel Franchi,8.0,3.0,True,True,0.7,True,False,True,True,True,False
355,EnzHouse,9.8,3.0,True,True,13.4,False,True,False,True,False,True
356,RomExperience Borgo Pio,9.3,3.0,True,True,15.9,False,True,False,True,False,False
357,The Artists' Palace Florence,9.2,3.0,True,True,5.3,False,False,False,True,True,False
358,Otto House Apartment,7.4,2.0,True,False,7.8,False,False,False,True,True,False
359,Di Palma Suite Museum,9.4,3.0,True,True,3.4,False,True,False,True,False,False
360,Ca' Marinella,8.2,3.0,True,False,7.4,False,False,True,True,True,False
361,Biennale Terrace Apt,9.3,3.0,False,True,8.2,False,False,False,True,True,False
362,The Countess,9.4,3.0,True,False,7.7,False,False,False,True,False,False
363,Palazzetto da Schio,9.6,3.0,True,False,8.4,False,False,False,True,True,False
364,Minerbetti Suite Apartment,8.8,3.0,True,False,5.2,False,False,False,True,False,False
365,"Palazzo Montemartini Rome, A Radisson Collection Hotel",8.3,3.0,True,True,13.8,False,True,True,False,True,False
366,Acacia Firenze - Bamboo,8.0,3.0,True,False,5.9,False,False,False,True,True,False
367,Culture Hotel Centro Storico,8.3,3.0,True,False,4.6,False,True,True,True,False,False
368,Palazzo Mormando - Industrial Apartment,9.8,3.0,True,False,3.8,False,False,False,False,True,False
369,Hotel Ai Cavalieri di Venezia,9.2,3.0,True,True,7.4,False,False,True,True,False,False
370,ca zianini,9.5,3.0,True,False,7.9,False,False,False,True,False,False
371,Helvetia&Bristol Firenze – Starhotels Collezione,9.3,3.0,True,False,5.3,True,True,True,True,True,False
372,Room Mate Filippo,9.6,3.0,True,False,14.6,False,False,True,True,False,True
373,Emerald Palace Hostel,8.3,3.0,True,False,5.2,True,False,False,True,False,False
374,Palazzo Mannaioni Suites,8.9,3.0,True,False,5.3,False,True,False,True,False,True
375,Hotel Al Codega,9.1,3.0,True,False,7.7,False,False,True,True,True,False
376,Il Lato Azzurro,8.7,3.0,True,False,7.6,True,False,True,True,True,False
377,Agnolo,9.1,3.0,True,False,6.2,False,True,False,True,False,False
378,C era Una Volta,9.2,3.0,True,False,4.6,False,False,False,True,False,True
379,Pomodoro B&B,8.2,3.0,True,True,2.8,False,True,False,True,True,False
380,Casa Giada nel cuore di Firenze,8.6,3.0,True,False,6.0,True,True,False,True,False,False
381,Hostel of the Sun,8.9,3.0,True,False,4.8,False,False,True,True,True,False
382,Stella Diana,9.2,3.0,True,False,3.9,False,False,True,True,False,False
383,La Casa di Sonia Apartment,9.5,3.0,True,False,8.4,False,False,False,True,False,False
384,Ca Rialto,9.2,3.0,True,False,7.4,False,False,False,True,False,False
385,Dimora Degli Dei,9.0,3.0,True,True,14.5,False,False,False,True,False,True
386,Appartamento Ca' Di Nive,9.6,3.0,True,False,8.1,False,False,False,True,False,False
387,Maschio Angioino Suite - Bed and Breakfast Napoli,9.1,3.0,True,True,4.8,False,True,True,True,False,False
388,B&B Relais Napoli Reale,9.3,3.0,True,True,5.6,False,True,False,True,False,True
389,Palazziello Nanninella,9.2,3.0,True,False,3.4,False,True,True,True,False,False
390,Montebello Penthouse Terrace,8.6,3.0,True,True,14.0,False,True,False,True,True,False
391,Hotel Leopolda,7.7,3.0,True,True,3.8,False,True,True,True,False,False
392,Duodo Palace,8.2,3.0,True,True,7.9,False,False,True,True,False,False
393,Martelli 6 Suite & Apartments,8.8,3.0,True,False,5.4,False,True,False,True,False,True
394,Piazza Signoria Suite,9.6,3.0,True,False,5.6,False,True,False,True,False,True
395,Pantheon - Argentina Luxury,8.2,3.0,True,True,14.4,False,False,False,True,True,False
396,Casa MEDICI RICCARDI - 50mt da Piazza Duomo,9.6,3.0,True,False,5.4,False,False,False,True,False,False
397,"Maman Suite, city center near Molo Beverello",9.1,3.0,True,False,4.8,False,True,False,True,True,False
398,B&B Magnifico Messere,8.9,3.0,False,False,5.4,False,True,False,True,False,True
399,Appartamento di Gabriela,0.0,0.0,True,False,5.0,False,True,False,False,False,True
400,MH Design Hotel,7.8,3.0,True,True,5.5,False,True,False,True,False,False
401,DCBoutiqueHotel,8.0,3.0,True,False,12.6,False,False,True,True,False,True
402,Locanda Parlamento,8.4,3.0,True,True,14.9,False,False,False,True,False,True
403,Ca' Della Loggia,9.0,3.0,True,False,7.8,False,False,False,False,True,False
404,Scipioni Suites,9.0,3.0,True,True,16.4,False,False,False,True,False,True
405,Cà dell'arte Suite,9.1,3.0,True,True,7.6,False,False,False,True,False,False
406,Ca' Santo Spirito B&B,9.3,3.0,True,False,8.4,False,False,False,True,False,False
407,Le Quinte del Bellini,9.0,3.0,True,True,4.1,False,True,False,True,True,False
408,Residenza Borbonica,9.7,3.0,True,True,4.9,False,True,False,True,False,False
409,B&B La Residenza Dell'Orafo,8.8,3.0,True,False,4.9,False,False,False,True,False,True
410,Hotel Corte Contarina,8.1,3.0,True,True,8.2,False,False,True,True,True,False
411,A Firenze da Paolo,8.4,3.0,True,False,2.6,False,True,False,False,False,True
412,Duca di Cavour,9.1,3.0,True,True,13.4,False,False,False,True,False,True
413,Le Fiorentine Boutique Apartments,9.4,3.0,True,False,5.5,False,True,False,True,False,True
414,Ca' Monica,9.8,3.0,True,True,8.1,True,False,False,True,True,False
415,Giudecca Luxury Gallery,0.0,0.0,True,False,8.7,False,False,False,True,False,False
416,Italiana Hotels Florence,7.7,3.0,True,False,9.3,False,True,True,True,True,False
417,'Na Siesta,9.3,3.0,True,True,3.5,False,True,True,True,False,True
418,Alexandra exclusive apartment,8.6,3.0,True,False,3.6,False,True,False,True,False,False
419,Piazza Bovio 22,8.8,3.0,True,False,4.5,False,False,False,True,False,True
420,La Casa Veneziana,9.6,3.0,True,False,6.7,False,False,False,True,False,False
421,Napolinn,9.5,3.0,True,True,4.6,False,True,False,True,False,True
422,Firenze Suite,9.4,3.0,True,False,5.8,False,False,False,True,True,False
423,Giù al Centro,8.9,3.0,True,True,3.6,False,False,False,True,True,False
424,Il Salotto della Regina,8.7,3.0,True,True,7.0,False,True,True,True,True,False
425,Warmthotel,8.6,3.0,True,True,9.6,True,True,True,True,False,False
426,AdAstra Suites,9.3,3.0,True,False,5.3,False,False,False,True,False,True
427,B&B Movie Home,8.1,3.0,True,True,15.8,False,True,False,True,True,False
428,Bardi Apartment,0.0,0.0,True,False,6.1,False,False,False,False,False,True
429,Appartamento Brunelleschi con posto auto,0.0,0.0,True,False,4.9,False,True,False,False,False,False
430,Hotel Mario's,8.5,3.0,True,False,4.8,False,True,True,True,True,False
431,Corso Suite 107 Rooms Wellness & Spa,9.0,3.0,True,False,15.1,False,True,False,True,False,False
432,City Break Nomentana,9.0,3.0,True,True,15.9,False,True,False,True,False,False
433,Ca' Del Mercato,8.0,3.0,True,True,7.3,False,False,False,True,False,False
434,Spaccanapoli Comfort Suites,9.0,3.0,True,True,4.9,False,False,False,True,True,True
435,Pantheon Palazzo Nari,9.9,3.0,True,True,14.5,False,True,False,True,False,True
436,Hotel Noemi,7.8,3.0,True,False,7.7,False,False,True,True,True,False
437,Relais Piazza Del Plebiscito,8.2,3.0,True,True,5.7,False,True,False,True,True,False
438,San Frediano Modern Apartment,0.0,0.0,False,False,5.0,False,False,False,False,True,False
439,Locanda Ca' Zose,8.6,3.0,True,False,8.3,False,False,False,True,False,False
440,Internazionale Domus,9.4,3.0,True,True,14.9,False,False,False,True,True,False
441,Via dei Fossi apartment,9.2,3.0,True,False,5.1,False,False,False,True,False,False
442,"Medici chapels apartment, near the Duomo!!",9.4,3.0,False,True,5.2,False,False,False,True,True,False
443,Sweet Dreams,9.2,3.0,True,False,6.4,False,True,False,False,False,True
444,Terrace Marco Polo,9.0,3.0,True,False,7.1,False,False,False,True,False,False
445,Ripetta 25,9.2,3.0,True,True,15.4,False,False,False,True,False,True
446,Villa Agrippina Gran Meliá – The Leading Hotels of the World,8.6,3.0,True,True,15.5,False,True,True,False,False,False
447,Ognissanti 67,9.3,3.0,True,False,4.6,False,True,False,True,False,True
448,Domus Superior,9.0,3.0,True,False,8.0,False,False,False,True,False,False
449,Novella White,8.7,3.0,True,False,4.8,False,True,False,True,False,False
450,The Colours Of Rome,9.2,3.0,True,True,15.9,False,True,False,True,False,False
451,Appartamento Calle dei Preti,9.8,3.0,True,False,8.1,False,False,False,False,True,False
452,Hotel Balcony,8.3,3.0,True,False,5.2,True,True,True,True,False,False
453,Venice Dream House,9.2,3.0,True,True,7.7,False,False,False,True,True,False
454,Relais Colonna,8.4,3.0,True,True,15.4,False,True,False,True,False,True
455,Al Portico d'Ottavia,9.5,3.0,False,False,14.0,False,False,False,True,False,True
456,Home sweet home Cathedral,8.3,3.0,True,False,3.6,False,True,True,True,False,False
457,NEAPOLITAN SKYSCRAPER APARTMENT,9.8,3.0,True,True,4.9,False,True,True,False,False,True
458,Hotel d’Inghilterra Roma – Starhotels Collezione,8.3,3.0,True,False,14.9,True,True,True,True,True,False
459,La Locanda Dell'Arte-Museo,8.2,3.0,True,True,3.8,False,True,False,True,False,True
460,Primaluce,10.0,3.0,True,False,7.7,False,False,False,True,False,False
461,Hotel Orion,8.7,3.0,True,False,7.7,False,False,False,True,False,False
462,Apartment Duomo,9.1,3.0,True,False,5.4,False,True,False,True,True,False
463,Museum Luxury Suites,9.8,3.0,True,True,3.9,False,False,False,True,False,True
464,maliziusella,8.0,3.0,True,False,4.8,False,False,True,True,False,True
465,Campo Marzio Charming B&B,9.1,3.0,True,True,14.9,True,False,True,True,False,False
466,Avogaria 5 Rooms,9.0,3.0,True,False,8.2,False,False,False,True,True,False
467,Locanda Ca' del Brocchi,8.8,3.0,True,False,8.4,False,False,False,True,False,False
468,Cà Tron Apartment next to Rialto bridge,8.6,3.0,True,True,7.1,False,False,False,True,False,False
469,Vatican Royal Apartment,9.8,3.0,True,True,16.6,False,True,False,True,False,True
470,Casa Vacanze Pizzofalcone 41b,9.9,3.0,True,False,5.8,False,True,False,True,True,False
471,Kolbe Hotel Rome,8.5,3.0,True,False,13.4,True,False,True,True,False,False
472,Al Piano - home away from home,9.7,3.0,True,True,7.9,False,False,False,True,False,False
473,Flyresidence Garibaldi,8.0,3.0,True,True,2.6,False,True,False,True,False,False
474,Residenza Ognissanti,8.7,3.0,True,False,4.7,False,True,False,True,False,False
475,Vinci House,9.6,3.0,True,True,13.1,False,True,False,True,False,True
476,Santo Spirito Venti,9.1,3.0,True,True,5.4,False,False,False,True,False,True
477,Palazzo Gradenigo,8.0,3.0,True,True,7.3,False,False,False,True,True,False
478,Armonie di Villa Incontri B&B,9.5,3.0,True,False,4.2,False,False,False,True,True,False
479,Napoli Porta Di Mare,9.2,3.0,True,False,4.7,False,False,False,False,False,True
480,Hotel Domus Tiberina,7.8,3.0,True,True,13.7,False,False,False,True,False,False
481,Hotel Casa Petrarca,9.1,3.0,True,False,7.8,False,False,False,True,True,True
482,Casa Tella,8.3,3.0,True,False,7.5,False,False,False,True,False,False
483,Napoli Vesuvio Apartments by Dimorra,8.9,3.0,True,True,4.7,False,True,False,True,False,True
484,Magenta Luxury Fico,8.3,3.0,True,True,15.0,False,False,False,True,False,False
485,Hotel Fiorentina,8.1,3.0,True,True,3.0,False,True,True,True,False,False
486,Relais Antica Napoli,9.5,3.0,True,True,2.7,False,False,True,True,False,True
487,Palazzo Alfieri Residenza D'Epoca - Alfieri Collezione,8.8,3.0,True,False,5.3,False,True,True,True,False,False
488,Casa Colleoni,9.7,3.0,True,False,7.3,False,False,False,True,False,False
489,B&B Il Campanile,8.4,3.0,True,False,3.8,False,False,False,True,False,False
490,SAN MARCO CITY CENTER Nouvelle Vague Apartment,9.6,3.0,True,False,7.9,False,False,False,True,False,False
491,Hotel ai do Mori,8.5,3.0,True,True,7.8,False,False,False,True,False,False
492,Venice Luxury Apartments,8.0,3.0,True,True,7.5,False,True,False,True,True,False
493,TRA SAN MARCO E RIALTO,9.2,3.0,True,False,7.7,False,False,False,True,True,True
494,Centrale Venice Apartments,9.3,3.0,True,False,8.0,False,False,False,True,True,False
495,Palazzo Uguccioni Apartments,8.6,3.0,True,False,5.7,False,False,False,True,False,True
496,Hotel Metropole Venezia,8.8,3.0,True,True,7.9,False,False,True,True,True,False
497,Small Suite Chiatamone,8.9,3.0,True,False,6.1,False,False,False,True,True,False
498,Decumano 23,8.9,3.0,True,True,4.1,False,False,False,False,False,False
499,Dimora san giovanni maggiore,8.7,3.0,True,True,4.2,False,True,False,True,False,False
500,casa metropolitan panorama,8.6,3.0,True,False,4.5,False,True,False,True,True,False
501,"TINTORETTO 1 CON TERRAZZA SOPRA IL TETTO, 3 bagni, 3 grandi camere da letto, SUPER NUOVO",9.7,3.0,True,False,6.7,False,False,False,True,True,False
502,Hotel Tre Archi,6.7,2.0,True,False,6.7,False,False,True,True,True,False
503,Gallery Bellini Apartment,9.1,3.0,True,True,4.1,False,True,False,True,True,False
504,Boutique Toledo,8.3,3.0,True,True,4.7,False,False,False,True,True,True
505,Mabelle Firenze Residenza Sassetti,9.1,3.0,True,True,5.4,False,True,False,True,False,True
506,Hotel Gea Di Vulcano,8.9,3.0,True,False,13.9,False,False,False,True,True,False
507,Maison Du La Rua,8.0,3.0,True,True,4.6,False,True,False,True,False,False
508,Buono Hotel,8.1,3.0,True,False,1.6,False,True,True,True,False,False
509,napoliurbansuite,9.3,3.0,True,True,2.9,False,True,False,False,False,True
510,Ve-nice Suite Rialto View RT-12,9.0,3.0,True,False,7.5,False,False,False,True,True,True
511,Hotel Villa Rosa,8.2,3.0,True,False,7.0,False,False,True,True,True,False
512,Palazzetto Pisani Grand Canal,8.5,3.0,True,True,8.2,False,False,True,True,True,False
513,Residenza Grisostomo,7.1,2.0,True,False,7.3,False,False,False,True,False,False
514,Plaza Hotel Lucchesi,9.0,3.0,True,False,6.4,False,True,True,True,True,False
515,Casa Rubinacci,9.4,3.0,True,True,7.0,False,True,False,False,True,False
516,ISEPO APARTMENT,9.6,3.0,True,False,8.4,False,False,False,True,False,False
517,Hotel Bel Sito e Berlino,9.0,3.0,True,False,8.1,False,False,True,True,True,True
518,La Casa dei Nonni - Bright apartment in Florence,8.5,3.0,True,False,2.9,False,True,False,True,True,False
519,MIRANDA APARTMENTS nel cuore del Vomero,9.0,3.0,True,True,5.8,False,False,False,True,False,True
520,59 Steps Trevi,8.6,3.0,True,True,14.5,False,False,False,True,True,False
521,Bourbon House,8.9,3.0,True,True,6.1,False,True,False,True,True,False
522,BW Premier Collection CHC Continental,8.3,3.0,True,False,7.1,True,False,True,True,True,False
523,Hotel Alessandra,9.0,3.0,True,False,5.5,False,True,False,True,False,False
524,Sole & Luna apartments,8.4,3.0,True,False,7.1,False,False,False,True,False,False
525,Naples Pizza Hostel,7.5,2.0,True,False,3.7,False,False,False,True,True,False
526,Trinità degli Spagnoli house,9.4,3.0,True,False,5.2,False,False,False,True,False,True
527,Colonna Luxury Suites,9.4,3.0,True,True,16.0,False,True,False,True,False,True
528,UNAHOTELS Ala Venezia-Adults 16,8.6,3.0,True,True,8.1,False,False,True,True,False,True
529,Palazzo Chiatamone,9.0,3.0,True,True,6.1,False,False,False,True,True,False
530,Trevi Fountain 2BR Apartment,8.9,3.0,True,True,14.4,False,False,False,False,False,False
531,Magione Serra,9.3,3.0,True,False,5.7,False,True,False,True,True,False
532,B&B Vicoli di Napoli,9.7,3.0,True,True,5.5,False,False,False,True,False,True
533,Core City Apartment - Cappella Vecchia,9.2,3.0,True,True,5.9,False,True,False,True,False,False
534,Residenza al monte Echia,9.4,3.0,True,False,6.0,False,False,False,True,False,True
535,B&B Arco Del Lauro,8.6,3.0,True,False,13.8,False,False,False,True,True,False
536,"BALCONY-GHETTO 2pax internet aircond, wifi",8.4,3.0,True,False,6.6,False,False,False,False,False,False
537,Hotel San Giusto,7.7,3.0,True,False,14.0,False,True,False,True,False,True
538,Albergo Marisa,7.4,2.0,True,False,13.4,False,False,False,False,True,True
539,Soggiorno Oblivium,8.6,3.0,True,False,5.1,False,False,False,True,True,False
540,Corte Nova,8.8,3.0,True,False,7.6,False,False,False,True,True,True
541,Hotel Principe,8.4,3.0,True,True,4.6,False,True,True,True,True,False
542,Domus Cavanis,7.4,2.0,True,False,8.3,False,False,True,True,True,False
543,Hotel del Real Orto Botanico,7.2,2.0,True,False,3.0,True,True,True,True,False,False
